#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 03 09 14 999 99.0 99.0  1.24 11.76  9.64 282 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 09 44 999 99.0 99.0  1.42 14.29  9.88 279 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 10 14 999 99.0 99.0  1.37 15.38  9.57 269 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 10 44 999 99.0 99.0  1.38 14.29  9.68 261 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 11 14 999 99.0 99.0  1.36 12.50  9.50 273 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 11 44 999 99.0 99.0  1.52 14.29  9.93 283 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 12 14 999 99.0 99.0  1.42 13.33  9.82 287 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 12 44 999 99.0 99.0  1.41 14.29  9.98 269 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 13 14 999 99.0 99.0  1.39 13.33  9.48 280 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 13 44 999 99.0 99.0  1.22 11.76  9.07 279 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 03 14 14 999 99.0 99.0  1.43 13.33  9.71 279 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 03 14 44 999 99.0 99.0  1.41 14.29 10.11 265 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 03 15 14 999 99.0 99.0  1.60 13.33 10.41 277 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 03 15 44 999 99.0 99.0  1.49 14.29 10.11 282 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 03 16 14 999 99.0 99.0  1.26 12.50  9.20 279 9999.0 999.0  15.0 999.0 99.0 99.00
2010 01 03 16 44 999 99.0 99.0  1.21 12.50  9.02 279 9999.0 999.0  15.0 999.0 99.0 99.00
2010 01 03 17 14 999 99.0 99.0  1.32 14.29  9.55 282 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 03 17 44 999 99.0 99.0  1.11 14.29  8.88 272 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 03 18 14 999 99.0 99.0  1.14 13.33  9.23 273 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 18 44 999 99.0 99.0  1.21 13.33  9.31 279 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 19 14 999 99.0 99.0  1.21 14.29  9.38 282 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 19 44 999 99.0 99.0  1.24 13.33  9.39 280 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 20 14 999 99.0 99.0  1.19 13.33  9.57 263 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 20 44 999 99.0 99.0  1.10 12.50  9.31 283 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 03 21 14 999 99.0 99.0  1.26 13.33  9.94 282 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 21 44 999 99.0 99.0  1.34 13.33 10.25 284 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 22 14 999 99.0 99.0  1.30 13.33 10.09 279 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 22 44 999 99.0 99.0  1.27 13.33 10.22 283 9999.0 999.0  15.6 999.0 99.0 99.00
2010 01 03 23 14 999 99.0 99.0  1.26 13.33 10.15 276 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 23 44 999 99.0 99.0  1.36 13.33 10.57 279 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 00 14 999 99.0 99.0  1.15 13.33  9.45 275 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 00 44 999 99.0 99.0  1.20 13.33  9.56 282 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 01 14 999 99.0 99.0  1.25 12.50  9.96 284 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 01 44 999 99.0 99.0  1.22 12.50  9.62 286 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 02 14 999 99.0 99.0  1.23 13.33  9.77 275 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 02 44 999 99.0 99.0  1.29 12.50  9.84 286 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 04 03 14 999 99.0 99.0  1.31 13.33  9.86 284 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 03 44 999 99.0 99.0  1.23 12.50  9.46 286 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 04 14 999 99.0 99.0  1.34 12.50 10.19 287 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 04 44 999 99.0 99.0  1.20 11.76  9.53 279 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 05 14 999 99.0 99.0  1.30 12.50 10.11 283 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 05 44 999 99.0 99.0  1.17 11.76  9.89 276 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 06 14 999 99.0 99.0  1.11 12.50  9.76 286 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 06 44 999 99.0 99.0  1.07 13.33  9.87 263 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 07 14 999 99.0 99.0  1.09 12.50  9.76 277 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 07 44 999 99.0 99.0  0.97 11.76  9.22 284 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 08 14 999 99.0 99.0  0.91 11.11  9.08 279 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 08 44 999 99.0 99.0  0.88 12.50  9.27 269 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 09 14 999 99.0 99.0  0.89 11.76  9.20 289 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 09 44 999 99.0 99.0  0.77 11.76  8.92 277 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 10 14 999 99.0 99.0  0.89 11.76  9.35 280 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 10 44 999 99.0 99.0  0.81 12.50  8.97 262 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 11 14 999 99.0 99.0  0.77 13.33  8.64 270 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 11 44 999 99.0 99.0  0.78 12.50  8.85 269 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 12 14 999 99.0 99.0  0.75 12.50  8.51 259 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 12 44 999 99.0 99.0  0.78 12.50  8.48 268 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 13 14 999 99.0 99.0  0.71 11.76  8.26 270 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 13 44 999 99.0 99.0  0.72 13.33  8.53 237 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 14 14 999 99.0 99.0  0.71 10.53  8.39 265 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 14 44 999 99.0 99.0  0.75 13.33  8.54 232 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 15 14 999 99.0 99.0  0.70 12.50  8.32 256 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 15 44 999 99.0 99.0  0.74 13.33  8.66 246 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 16 14 999 99.0 99.0  0.76 11.11  8.97 272 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 16 44 999 99.0 99.0  0.75 12.50  8.71 251 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 17 14 999 99.0 99.0  0.74 11.76  8.89 277 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 17 44 999 99.0 99.0  0.79 11.76  9.43 277 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 18 14 999 99.0 99.0  0.73 11.76  9.25 269 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 04 18 44 999 99.0 99.0  0.72 11.76  9.58 272 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 19 14 999 99.0 99.0  0.73 11.76  9.29 270 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 04 23 14 999 99.0 99.0  0.63 12.50  8.12 249 9999.0 999.0  15.3 999.0 99.0 99.00
2010 01 04 23 44 999 99.0 99.0  0.66 11.11  8.46 266 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 00 14 999 99.0 99.0  0.68 12.50  8.37 246 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 00 44 999 99.0 99.0  0.66 13.33  8.14 246 9999.0 999.0  15.2 999.0 99.0 99.00
