YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
2012,8,19,,0.0,,0,,0.0
2012,8,20,938.0,0.0,23.2,0,21.3,0.0
2012,8,21,748.0,0.0,22.8,0,22.8,2.0
2012,8,22,723.0,0.0,22.7,0,22.1,0.0
2012,8,23,1007.0,0.0,22.2,0,21.3,0.0
2012,8,24,1004.0,0.0,22.2,0,21.5,0.0
2012,8,25,833.0,0.0,21.8,0,21.6,0.0
2012,8,26,903.0,0.0,21.1,0,21.0,0.0
2012,8,27,913.0,0.0,21.7,0,20.3,0.0
2012,8,28,1000.0,0.0,22.2,0,20.0,0.0
2012,8,29,1020.0,0.0,21.6,0,21.2,0.0
2012,8,30,1114.0,0.0,23.1,0,22.6,0.0
2012,8,31,1059.0,0.0,23.0,0,23.0,0.0
2012,9,1,855.0,0.0,22.2,0,21.4,0.0
2012,9,2,852.0,0.0,21.0,0,20.4,0.0
2012,9,3,1403.0,0.0,18.2,0,16.4,0.0
2012,9,4,736.0,0.0,18.1,0,18.1,0.0
2012,9,5,1014.0,0.0,19.5,0,18.5,0.0
2012,9,6,919.0,0.0,20.1,0,19.4,0.0
2012,9,7,835.0,2.0,22.0,0,19.0,0.0
2012,9,8,1311.0,0.0,22.3,0,20.3,0.0
2012,9,9,845.0,0.0,20.4,0,19.6,0.0
2012,9,10,938.0,0.0,21.8,0,20.1,0.0
2012,9,11,911.0,0.0,22.7,0,20.7,0.0
2012,9,12,1039.0,0.0,22.5,0,22.3,0.0
2012,9,13,918.0,0.0,22.2,0,18.8,0.0
2012,9,14,830.0,0.0,20.3,0,17.1,0.0
2012,9,15,812.0,0.0,18.0,0,17.2,0.0
2012,9,16,824.0,0.0,19.7,0,18.0,0.0
2012,9,17,1355.0,0.0,21.4,0,20.6,0.0
2012,9,18,1038.0,0.0,21.6,0,21.2,0.0
2012,9,19,1150.0,0.0,21.6,0,20.9,0.0
2012,9,20,846.0,0.0,19.3,0,19.0,0.0
2012,9,21,901.0,0.0,19.3,0,18.5,0.0
2012,9,22,1001.0,0.0,21.4,0,19.3,0.0
2012,9,23,1048.0,0.0,21.0,0,19.0,0.0
2012,9,24,954.0,0.0,21.0,0,19.1,0.0
2012,9,25,1026.0,0.0,20.3,0,20.6,0.0
2012,9,26,1149.0,0.0,21.2,0,20.4,0.0
2012,9,27,1027.0,0.0,20.2,0,20.1,0.0
2012,9,28,900.0,2.0,20.4,0,19.2,0.0
2012,9,29,1100.0,0.0,20.0,0,19.6,0.0
2012,9,30,846.0,0.0,19.0,0,18.7,0.0
2012,10,1,1020.0,0.0,20.9,0,20.2,0.0
2012,10,2,1150.0,0.0,21.0,0,20.2,0.0
2012,10,3,1010.0,0.0,20.7,0,19.9,0.0
2012,10,4,909.0,0.0,21.3,0,21.0,0.0
2012,10,5,1020.0,0.0,20.0,0,,0.0
2012,10,6,1530.0,0.0,20.1,0,,0.0
2012,10,7,840.0,0.0,20.2,0,,0.0
2012,10,8,1312.0,0.0,20.3,0,,0.0
2012,10,9,1010.0,0.0,19.6,0,19.6,0.0
2012,10,10,1225.0,0.0,20.5,0,20.5,0.0
2012,10,11,1056.0,0.0,20.1,0,20.0,0.0
2012,10,12,1008.0,0.0,19.8,0,18.6,0.0
2012,10,13,1050.0,0.0,19.5,0,17.9,0.0
2012,10,14,932.0,0.0,19.4,0,,0.0
2012,10,15,909.0,0.0,19.3,0,18.8,0.0
2012,10,16,1000.0,0.0,20.2,0,20.4,0.0
2012,10,17,900.0,0.0,19.2,0,19.7,0.0
2012,10,18,1020.0,0.0,20.4,0,19.6,0.0
2012,10,19,815.0,0.0,19.9,0,19.7,0.0
2012,10,20,1110.0,0.0,20.0,0,19.8,0.0
2012,10,21,853.0,0.0,19.8,0,19.6,0.0
2012,10,22,900.0,0.0,19.7,0,19.7,0.0
2012,10,23,,0.0,,0,,0.0
2012,10,24,1248.0,0.0,19.4,0,19.7,0.0
2012,10,25,934.0,0.0,18.6,0,18.3,0.0
2012,10,26,1013.0,0.0,18.7,0,18.7,0.0
2012,10,27,1102.0,0.0,18.8,0,18.6,0.0
2012,10,28,902.0,0.0,18.6,0,18.5,0.0
2012,10,29,923.0,0.0,18.7,0,18.5,0.0
2012,10,30,913.0,0.0,,0,,0.0
2012,10,31,1650.0,0.0,19.1,0,18.9,0.0
2012,11,1,824.0,0.0,18.6,0,18.9,0.0
2012,11,2,1018.0,0.0,18.9,0,19.1,0.0
2012,11,3,953.0,0.0,18.3,0,18.2,0.0
2012,11,4,1115.0,0.0,18.5,0,18.2,0.0
2012,11,5,1115.0,0.0,18.6,0,18.0,0.0
2012,11,6,1000.0,0.0,19.1,0,18.7,0.0
2012,11,7,1212.0,0.0,18.6,0,19.0,0.0
2012,11,8,945.0,0.0,18.4,0,18.3,0.0
2012,11,9,1111.0,2.0,17.8,0,17.8,0.0
2012,11,10,1012.0,0.0,17.2,0,17.1,0.0
2012,11,11,1013.0,0.0,16.7,0,16.8,0.0
2012,11,12,916.0,0.0,16.1,0,16.1,0.0
2012,11,13,1224.0,0.0,16.8,0,16.5,0.0
2012,11,14,1300.0,0.0,16.8,0,16.7,0.0
2012,11,15,1026.0,0.0,16.7,0,16.5,0.0
2012,11,16,1303.0,0.0,17.5,0,17.4,0.0
2012,11,17,1008.0,0.0,16.9,0,15.9,0.0
2012,11,18,1124.0,0.0,17.3,0,17.3,0.0
2012,11,19,1110.0,0.0,17.3,0,17.0,0.0
2012,11,20,1121.0,0.0,17.0,0,17.3,0.0
2012,11,21,852.0,0.0,16.7,0,16.7,0.0
2012,11,22,930.0,0.0,16.5,0,16.4,0.0
2012,11,23,1352.0,0.0,16.8,0,16.6,0.0
2012,11,24,1015.0,0.0,16.6,0,16.3,0.0
2012,11,25,921.0,0.0,16.6,0,16.5,0.0
2012,11,26,931.0,0.0,16.6,0,16.8,0.0
2012,11,27,1013.0,0.0,16.4,0,16.8,0.0
2012,11,28,1043.0,0.0,16.6,0,16.7,0.0
2012,11,29,1111.0,0.0,16.6,0,16.7,0.0
2012,11,30,1050.0,0.0,17.3,0,16.8,0.0
2012,12,1,1220.0,0.0,16.8,0,16.7,0.0
2012,12,2,956.0,0.0,16.7,0,16.5,0.0
2012,12,3,,0.0,,0,,0.0
2012,12,4,1130.0,0.0,17.1,0,17.0,0.0
2012,12,5,1530.0,0.0,17.1,0,17.1,0.0
2012,12,6,815.0,0.0,16.8,0,17.0,0.0
2012,12,7,1300.0,0.0,16.5,0,16.5,0.0
2012,12,8,1130.0,0.0,16.3,0,16.3,0.0
2012,12,9,1050.0,0.0,16.4,0,16.3,0.0
2012,12,10,1044.0,0.0,16.1,0,16.0,0.0
2012,12,11,,0.0,,0,,0.0
2012,12,12,1520.0,0.0,16.5,2,16.3,2.0
2012,12,13,1130.0,0.0,16.1,0,16.1,0.0
2012,12,14,1100.0,0.0,15.4,0,15.5,0.0
2012,12,15,1143.0,0.0,15.8,0,15.9,0.0
2012,12,16,942.0,0.0,15.5,0,15.6,0.0
2012,12,17,1152.0,0.0,15.9,0,15.9,0.0
2012,12,18,1130.0,0.0,16.3,0,16.2,0.0
2012,12,19,1400.0,0.0,15.7,0,,0.0
2012,12,20,1420.0,0.0,15.9,0,15.8,0.0
2012,12,21,1050.0,0.0,15.7,0,15.5,0.0
2012,12,22,1035.0,0.0,15.3,0,15.2,0.0
2012,12,23,1025.0,0.0,15.1,0,15.1,0.0
2012,12,24,1320.0,0.0,15.4,0,15.7,0.0
2012,12,25,900.0,0.0,15.1,0,15.1,0.0
2012,12,26,1145.0,0.0,15.1,0,15.1,0.0
2012,12,27,1350.0,0.0,15.1,0,15.1,0.0
2012,12,28,1050.0,0.0,14.7,0,14.6,0.0
2012,12,29,1130.0,0.0,14.5,0,14.5,0.0
2012,12,30,1051.0,0.0,14.4,0,14.4,0.0
2012,12,31,1500.0,0.0,14.5,0,14.5,0.0
2013,1,1,1245.0,0.0,14.5,0,14.4,0.0
2013,1,2,1108.0,0.0,14.1,0,14.1,0.0
2013,1,3,1345.0,0.0,14.7,0,14.5,0.0
2013,1,4,1030.0,0.0,13.9,0,14.0,0.0
2013,1,5,1130.0,0.0,14.1,0,14.1,0.0
2013,1,6,1125.0,0.0,13.9,0,13.9,0.0
2013,1,7,1106.0,0.0,13.7,0,,0.0
2013,1,8,1023.0,0.0,13.5,0,13.9,0.0
2013,1,9,1115.0,2.0,13.6,3,13.6,0.0
2013,1,10,1000.0,0.0,13.8,0,13.8,0.0
2013,1,11,1030.0,0.0,13.2,0,13.1,0.0
2013,1,12,1051.0,0.0,12.8,0,12.7,0.0
2013,1,13,1030.0,0.0,12.8,0,12.9,0.0
2013,1,14,1009.0,0.0,12.7,0,12.7,0.0
2013,1,15,1136.0,0.0,12.6,0,12.8,0.0
2013,1,16,1025.0,0.0,12.5,0,12.4,0.0
2013,1,17,1430.0,0.0,14.1,0,12.9,0.0
2013,1,18,1035.0,0.0,13.1,0,12.9,0.0
2013,1,19,1030.0,0.0,13.7,0,13.3,0.0
2013,1,20,1058.0,0.0,13.9,0,13.7,0.0
2013,1,21,1031.0,0.0,13.9,0,13.7,0.0
2013,1,22,1020.0,0.0,13.4,0,14.0,0.0
2013,1,23,1145.0,0.0,13.5,0,13.6,0.0
2013,1,24,1230.0,0.0,13.7,0,14.8,0.0
2013,1,25,1430.0,0.0,13.9,0,13.9,0.0
2013,1,26,1038.0,0.0,14.0,0,13.9,0.0
2013,1,27,924.0,0.0,14.1,0,14.0,0.0
2013,1,28,1004.0,0.0,13.9,0,14.0,0.0
2013,1,29,1000.0,0.0,13.6,0,13.6,0.0
2013,1,30,1455.0,0.0,14.4,0,14.5,0.0
2013,1,31,830.0,0.0,13.9,0,13.7,0.0
2013,2,1,1400.0,0.0,15.6,0,14.4,0.0
2013,2,2,1015.0,0.0,14.6,0,14.4,0.0
2013,2,3,945.0,0.0,14.6,0,14.5,0.0
2013,2,4,1032.0,0.0,14.5,0,14.4,0.0
2013,2,5,1045.0,0.0,14.4,0,14.3,0.0
2013,2,6,1110.0,0.0,14.4,0,14.3,0.0
2013,2,7,930.0,0.0,14.3,0,14.1,0.0
2013,2,8,1100.0,0.0,13.9,0,13.9,0.0
2013,2,9,1115.0,0.0,13.5,0,13.3,0.0
2013,2,10,1039.0,0.0,13.5,0,13.4,0.0
2013,2,11,952.0,0.0,13.7,0,13.6,0.0
2013,2,12,955.0,0.0,13.5,0,13.3,0.0
2013,2,13,1115.0,0.0,13.9,0,13.7,0.0
2013,2,14,1410.0,0.0,14.8,0,14.6,0.0
2013,2,15,910.0,0.0,14.1,0,13.9,0.0
2013,2,16,1050.0,0.0,14.3,0,13.8,0.0
2013,2,17,915.0,0.0,13.8,0,13.7,0.0
2013,2,18,1019.0,0.0,14.2,0,14.1,0.0
2013,2,19,1544.0,0.0,14.3,0,14.3,0.0
2013,2,20,1000.0,0.0,13.3,0,,0.0
2013,2,21,945.0,0.0,13.4,0,13.5,0.0
2013,2,22,1133.0,0.0,13.7,0,13.7,0.0
2013,2,23,1115.0,0.0,14.1,2,13.8,0.0
2013,2,24,935.0,0.0,13.5,0,13.5,0.0
2013,2,25,939.0,0.0,13.9,0,13.7,0.0
2013,2,26,1050.0,0.0,14.0,0,13.4,0.0
2013,2,27,930.0,0.0,13.9,0,14.0,0.0
2013,2,28,1030.0,0.0,13.7,0,13.7,0.0
2013,3,1,935.0,0.0,13.8,0,13.7,0.0
2013,3,2,1100.0,0.0,14.4,0,13.3,0.0
2013,3,3,941.0,0.0,14.5,0,14.5,0.0
2013,3,4,1012.0,0.0,14.5,0,14.3,0.0
2013,3,5,1140.0,0.0,15.1,0,14.4,0.0
2013,3,6,1000.0,0.0,15.0,0,14.7,0.0
2013,3,7,1045.0,0.0,14.7,0,14.7,0.0
2013,3,8,1015.0,0.0,14.4,0,14.4,0.0
2013,3,9,920.0,0.0,14.2,0,14.2,0.0
2013,3,10,825.0,0.0,14.3,0,14.1,0.0
2013,3,11,817.0,2.0,14.5,0,14.5,0.0
2013,3,12,934.0,0.0,14.7,2,14.7,0.0
2013,3,13,845.0,0.0,14.9,0,14.9,0.0
2013,3,14,830.0,0.0,14.9,0,14.5,0.0
2013,3,15,1020.0,0.0,15.2,0,14.8,0.0
2013,3,16,1100.0,0.0,15.1,0,14.9,0.0
2013,3,17,1034.0,0.0,15.0,0,14.9,0.0
2013,3,18,1046.0,0.0,14.7,0,14.6,0.0
2013,3,19,755.0,0.0,14.7,0,14.2,0.0
2013,3,20,1100.0,0.0,15.6,0,15.5,0.0
2013,3,21,1030.0,0.0,15.1,0,15.0,0.0
2013,3,22,830.0,0.0,15.2,0,15.2,0.0
2013,3,23,939.0,0.0,15.0,0,14.7,0.0
2013,3,24,823.0,0.0,15.3,0,14.0,0.0
2013,3,25,900.0,0.0,15.1,0,15.8,0.0
2013,3,26,850.0,0.0,16.3,0,15.2,0.0
2013,3,27,,0.0,,0,,0.0
2013,3,28,730.0,0.0,16.5,0,16.2,0.0
2013,3,29,1225.0,0.0,16.6,0,14.6,0.0
2013,3,30,850.0,0.0,16.8,0,15.2,0.0
2013,3,31,,0.0,,0,,0.0
2013,4,1,857.0,0.0,16.5,0,15.5,0.0
2013,4,2,855.0,0.0,16.3,0,15.8,0.0
2013,4,3,1040.0,0.0,15.1,0,13.7,0.0
2013,4,4,1140.0,0.0,15.8,0,15.7,0.0
2013,4,5,945.0,0.0,15.5,0,15.2,0.0
2013,4,6,845.0,0.0,15.4,0,15.3,0.0
2013,4,7,855.0,0.0,13.5,0,12.4,0.0
2013,4,8,900.0,0.0,15.5,0,,0.0
2013,4,9,950.0,0.0,14.6,0,14.4,0.0
2013,4,10,1025.0,0.0,15.3,0,15.2,0.0
2013,4,11,1019.0,0.0,15.8,0,15.7,0.0
2013,4,12,820.0,0.0,15.1,0,14.4,0.0
2013,4,13,745.0,0.0,15.8,0,15.7,0.0
2013,4,14,1019.0,0.0,15.4,0,15.4,0.0
2013,4,15,1245.0,0.0,15.8,0,15.6,0.0
2013,4,16,845.0,0.0,15.4,0,15.4,0.0
2013,4,17,850.0,0.0,15.5,0,15.6,0.0
2013,4,18,730.0,0.0,15.7,0,15.8,0.0
2013,4,19,910.0,0.0,15.9,0,15.7,0.0
2013,4,20,845.0,0.0,16.5,0,16.3,0.0
2013,4,21,925.0,0.0,16.9,0,16.7,0.0
2013,4,22,916.0,0.0,17.0,0,16.8,0.0
2013,4,23,945.0,0.0,17.3,0,17.2,0.0
2013,4,24,1030.0,0.0,17.3,0,17.2,0.0
2013,4,25,1030.0,0.0,17.3,2,17.0,2.0
2013,4,26,1615.0,0.0,17.4,0,17.2,0.0
2013,4,27,1045.0,0.0,18.2,0,15.4,2.0
2013,4,28,1230.0,0.0,18.1,0,17.8,0.0
2013,4,29,911.0,0.0,16.9,0,16.3,0.0
2013,4,30,930.0,0.0,17.3,0,17.1,0.0
2013,5,1,,0.0,,0,,0.0
2013,5,2,730.0,0.0,17.8,0,17.7,0.0
2013,5,3,925.0,0.0,17.5,0,17.3,0.0
2013,5,4,1045.0,0.0,18.0,0,18.0,0.0
2013,5,5,850.0,0.0,17.2,0,17.2,0.0
2013,5,6,1130.0,0.0,17.4,0,17.4,0.0
2013,5,7,1020.0,0.0,17.9,0,17.3,0.0
2013,5,8,945.0,0.0,18.0,0,17.9,0.0
2013,5,9,915.0,0.0,18.4,0,18.2,0.0
2013,5,10,1245.0,0.0,19.0,0,18.6,0.0
2013,5,11,815.0,0.0,18.8,2,18.6,2.0
2013,5,12,815.0,0.0,19.2,0,19.1,0.0
2013,5,13,907.0,0.0,19.0,0,18.9,0.0
2013,5,14,1015.0,0.0,18.5,0,18.6,0.0
2013,5,15,900.0,0.0,18.6,0,18.3,0.0
2013,5,16,1130.0,0.0,18.3,0,18.3,0.0
2013,5,17,830.0,0.0,17.8,0,16.7,0.0
2013,5,18,900.0,0.0,18.0,0,16.8,0.0
2013,5,19,1005.0,0.0,18.9,0,18.6,0.0
2013,5,20,1100.0,0.0,19.9,0,19.6,0.0
2013,5,21,915.0,0.0,19.7,0,19.7,0.0
2013,5,22,1115.0,0.0,19.9,0,20.0,0.0
2013,5,23,,0.0,,0,,0.0
2013,5,24,900.0,0.0,19.7,0,19.7,0.0
2013,5,25,1400.0,0.0,20.4,0,20.3,0.0
2013,5,26,945.0,0.0,19.7,0,19.0,0.0
2013,5,27,1206.0,0.0,20.1,0,19.9,0.0
2013,5,28,945.0,0.0,17.8,0,16.9,0.0
2013,5,29,1645.0,0.0,21.0,0,21.0,0.0
2013,5,30,915.0,0.0,20.0,0,20.2,0.0
2013,5,31,920.0,0.0,20.5,0,20.5,0.0
2013,6,1,1245.0,0.0,20.7,0,20.8,0.0
2013,6,2,838.0,0.0,20.4,0,20.4,0.0
2013,6,3,1151.0,0.0,20.3,0,19.7,0.0
2013,6,4,1030.0,0.0,20.1,0,20.0,0.0
2013,6,5,1515.0,0.0,20.9,0,21.1,0.0
2013,6,6,1445.0,0.0,20.3,0,20.3,0.0
2013,6,7,920.0,0.0,18.9,0,17.9,0.0
2013,6,8,1000.0,0.0,16.5,0,15.8,0.0
2013,6,9,1034.0,0.0,18.3,0,18.1,0.0
2013,6,10,,0.0,,0,,0.0
2013,6,11,1015.0,0.0,19.7,0,19.4,0.0
2013,6,12,1030.0,0.0,19.3,0,19.2,0.0
2013,6,13,1310.0,0.0,20.1,0,20.0,0.0
2013,6,14,1113.0,0.0,19.3,0,19.1,0.0
2013,6,15,1045.0,0.0,19.8,0,19.8,0.0
2013,6,16,940.0,0.0,20.2,0,19.8,0.0
2013,6,17,1551.0,0.0,21.3,0,21.1,0.0
2013,6,18,945.0,0.0,20.7,0,20.6,0.0
2013,6,19,910.0,0.0,20.3,0,20.2,0.0
2013,6,20,850.0,0.0,20.1,0,20.1,0.0
2013,6,21,1630.0,0.0,21.1,0,20.7,0.0
2013,6,22,1530.0,0.0,21.0,0,20.6,0.0
2013,6,23,910.0,0.0,19.6,0,18.7,0.0
2013,6,24,956.0,0.0,19.5,0,19.4,0.0
2013,6,25,925.0,0.0,20.1,0,20.0,0.0
2013,6,26,1600.0,0.0,21.3,0,18.7,0.0
2013,6,27,845.0,0.0,20.7,0,19.9,0.0
2013,6,28,945.0,0.0,21.3,0,21.0,0.0
2013,6,29,755.0,0.0,21.0,0,16.3,0.0
2013,6,30,905.0,0.0,19.9,0,19.2,0.0
2013,7,1,1838.0,0.0,20.5,0,20.5,0.0
2013,7,2,1415.0,0.0,20.4,0,20.4,0.0
2013,7,3,856.0,0.0,20.3,0,20.1,0.0
2013,7,4,948.0,0.0,20.4,0,19.1,0.0
2013,7,5,1100.0,0.0,20.7,0,19.2,0.0
2013,7,6,1540.0,0.0,21.6,0,20.4,0.0
2013,7,7,850.0,0.0,21.2,0,21.2,0.0
2013,7,8,949.0,0.0,20.9,0,20.8,0.0
2013,7,9,1400.0,0.0,21.9,0,22.0,0.0
2013,7,10,942.0,0.0,21.3,0,17.6,0.0
2013,7,11,720.0,0.0,21.2,0,21.2,0.0
2013,7,12,1250.0,0.0,21.8,0,21.6,0.0
2013,7,13,1440.0,0.0,22.8,0,22.2,0.0
2013,7,14,905.0,0.0,21.8,0,21.3,0.0
2013,7,15,900.0,0.0,21.8,0,21.9,0.0
2013,7,16,1435.0,0.0,23.0,0,22.4,0.0
2013,7,17,1600.0,0.0,22.8,0,14.9,0.0
2013,7,18,1630.0,0.0,21.8,0,16.5,0.0
2013,7,19,1040.0,0.0,19.2,0,18.8,0.0
2013,7,20,1438.0,0.0,19.9,0,19.2,0.0
2013,7,21,1010.0,0.0,19.5,0,19.4,0.0
2013,7,22,1040.0,0.0,20.1,0,20.1,0.0
2013,7,23,855.0,2.0,20.2,0,13.3,0.0
2013,7,24,1600.0,2.0,19.6,0,16.6,0.0
2013,7,25,815.0,0.0,18.8,0,15.3,0.0
2013,7,26,945.0,0.0,19.2,0,15.3,0.0
2013,7,27,1005.0,0.0,18.4,0,14.6,0.0
2013,7,28,1404.0,0.0,19.5,0,19.5,0.0
2013,7,29,951.0,0.0,16.0,0,14.6,0.0
2013,7,30,1520.0,0.0,18.5,0,18.2,0.0
2013,7,31,700.0,0.0,18.1,0,17.9,0.0
2013,8,1,917.0,0.0,17.8,0,16.6,0.0
2013,8,2,1009.0,0.0,19.1,0,17.6,0.0
2013,8,3,1015.0,0.0,19.3,0,19.3,0.0
2013,8,4,1134.0,0.0,19.9,0,19.8,0.0
2013,8,5,1005.0,0.0,20.1,0,19.9,0.0
2013,8,6,1430.0,0.0,21.0,0,21.0,0.0
2013,8,7,1600.0,0.0,21.5,0,21.4,0.0
2013,8,8,1620.0,0.0,21.5,0,21.1,0.0
2013,8,9,755.0,0.0,19.9,0,18.0,0.0
2013,8,10,1030.0,0.0,20.5,0,17.2,0.0
2013,8,11,1007.0,0.0,20.6,0,18.2,0.0
2013,8,12,1422.0,0.0,21.7,0,19.3,0.0
2013,8,13,925.0,0.0,20.2,0,20.1,0.0
2013,8,14,1400.0,0.0,21.1,0,21.0,0.0
2013,8,15,1000.0,0.0,20.2,0,20.2,0.0
2013,8,16,1400.0,0.0,22.1,0,22.7,0.0
2013,8,17,930.0,0.0,21.2,0,21.2,0.0
2013,8,18,912.0,0.0,19.9,0,17.8,0.0
2013,8,19,1016.0,0.0,19.8,0,19.5,0.0
2013,8,20,709.0,0.0,20.5,0,19.4,0.0
2013,8,21,1548.0,0.0,19.2,0,17.2,0.0
2013,8,22,900.0,0.0,17.5,0,16.4,0.0
2013,8,23,1045.0,0.0,19.0,0,18.3,0.0
2013,8,24,925.0,0.0,18.4,0,18.2,0.0
2013,8,25,838.0,0.0,19.0,0,17.4,0.0
2013,8,26,,0.0,,0,,0.0
2013,8,27,918.0,0.0,19.7,0,20.2,0.0
2013,8,28,820.0,0.0,20.6,0,20.0,0.0
2013,8,29,930.0,0.0,20.5,0,20.7,0.0
2013,8,30,1045.0,0.0,19.1,0,15.9,0.0
2013,8,31,1010.0,0.0,20.5,0,18.3,0.0
2013,9,1,1242.0,0.0,21.6,0,19.5,0.0
2013,9,2,1030.0,0.0,20.3,0,18.2,0.0
2013,9,3,845.0,0.0,19.6,0,18.3,0.0
2013,9,4,838.0,0.0,20.2,0,16.9,0.0
2013,9,5,1015.0,0.0,20.1,0,17.6,0.0
2013,9,6,1115.0,0.0,20.3,0,17.3,0.0
2013,9,7,920.0,0.0,20.4,0,19.5,0.0
2013,9,8,838.0,0.0,20.3,0,18.8,0.0
2013,9,9,1435.0,0.0,20.9,0,18.7,0.0
2013,9,10,1420.0,0.0,21.1,0,20.4,0.0
2013,9,11,1515.0,0.0,21.6,0,21.1,0.0
2013,9,12,1124.0,0.0,20.9,0,18.6,0.0
2013,9,13,1025.0,0.0,20.4,0,19.3,0.0
2013,9,14,,0.0,,0,,0.0
2013,9,15,906.0,0.0,20.9,0,20.6,0.0
2013,9,16,1045.0,0.0,20.8,0,20.4,0.0
2013,9,17,1605.0,0.0,21.8,0,21.5,0.0
2013,9,18,,0.0,,0,,0.0
2013,9,19,945.0,0.0,20.7,0,20.6,0.0
2013,9,20,1140.0,0.0,21.0,0,,0.0
2013,9,21,1009.0,0.0,20.9,0,20.7,0.0
2013,9,22,840.0,0.0,20.4,0,20.4,0.0
2013,9,23,1043.0,0.0,20.3,0,20.2,0.0
2013,9,24,1155.0,0.0,20.8,0,20.3,0.0
2013,9,25,1125.0,2.0,20.1,0,20.0,0.0
2013,9,26,1320.0,0.0,20.0,0,19.9,0.0
2013,9,27,1015.0,0.0,19.9,0,19.3,0.0
2013,9,28,930.0,0.0,19.4,0,19.2,0.0
2013,9,29,1025.0,0.0,19.9,0,19.6,0.0
2013,9,30,1342.0,0.0,21.1,0,20.7,0.0
2013,10,1,945.0,0.0,20.1,0,20.1,0.0
2013,10,2,1620.0,0.0,20.6,0,20.4,0.0
2013,10,3,1315.0,0.0,20.5,0,20.5,0.0
2013,10,4,1000.0,0.0,20.3,0,20.2,0.0
2013,10,5,825.0,0.0,20.1,0,20.0,0.0
2013,10,6,835.0,0.0,19.8,0,19.3,0.0
2013,10,7,1050.0,0.0,19.4,0,19.0,0.0
2013,10,8,730.0,0.0,19.2,0,18.6,0.0
2013,10,9,844.0,0.0,19.4,0,19.3,0.0
2013,10,10,1625.0,0.0,20.0,0,20.0,0.0
2013,10,11,735.0,0.0,19.6,0,19.1,0.0
2013,10,12,1455.0,0.0,20.0,0,19.9,0.0
2013,10,13,1045.0,0.0,19.7,0,19.6,0.0
2013,10,14,912.0,0.0,19.2,0,19.1,0.0
2013,10,15,715.0,0.0,19.2,0,19.0,0.0
2013,10,16,1020.0,0.0,19.8,0,19.5,0.0
2013,10,17,1405.0,0.0,20.7,0,19.2,0.0
2013,10,18,1300.0,0.0,20.1,0,19.5,0.0
2013,10,19,,0.0,,0,,0.0
2013,10,20,840.0,0.0,19.3,0,17.9,0.0
2013,10,21,1016.0,0.0,18.9,0,17.8,0.0
2013,10,22,1110.0,0.0,17.8,0,15.5,0.0
2013,10,23,1110.0,0.0,17.7,0,16.9,0.0
2013,10,24,1625.0,0.0,17.8,2,17.7,2.0
2013,10,25,620.0,0.0,17.5,0,17.4,0.0
2013,10,26,905.0,0.0,17.1,0,16.1,0.0
2013,10,27,804.0,0.0,17.4,0,17.3,0.0
2013,10,28,1011.0,0.0,16.9,0,16.7,0.0
2013,10,29,1415.0,0.0,17.3,0,15.4,0.0
2013,10,30,1045.0,0.0,16.7,0,16.9,0.0
2013,10,31,,0.0,,0,,0.0
2013,11,1,1655.0,0.0,17.9,0,17.7,0.0
2013,11,2,1515.0,0.0,17.9,0,17.6,0.0
2013,11,3,914.0,0.0,17.4,0,,0.0
2013,11,4,1134.0,2.0,17.6,0,,0.0
2013,11,5,1550.0,0.0,18.9,0,18.5,0.0
2013,11,6,1228.0,0.0,17.5,0,17.1,0.0
2013,11,7,1542.0,0.0,18.0,0,17.0,0.0
2013,11,8,1103.0,0.0,16.8,0,16.5,0.0
2013,11,9,1116.0,0.0,17.5,0,17.0,0.0
2013,11,10,950.0,0.0,17.1,0,16.9,0.0
2013,11,11,1055.0,0.0,17.4,0,16.7,0.0
2013,11,12,1449.0,0.0,17.3,0,16.5,0.0
2013,11,13,1400.0,2.0,17.8,0,17.8,0.0
2013,11,14,1025.0,0.0,17.0,0,16.9,0.0
2013,11,15,,0.0,,0,,0.0
2013,11,16,1240.0,0.0,18.2,0,17.7,0.0
2013,11,17,1101.0,0.0,17.3,0,17.2,0.0
2013,11,18,1039.0,0.0,17.5,0,17.2,0.0
2013,11,19,1155.0,0.0,17.5,0,17.5,0.0
2013,11,20,1630.0,0.0,18.1,0,17.6,0.0
2013,11,21,1540.0,0.0,18.0,0,17.5,0.0
2013,11,22,1322.0,0.0,17.2,0,17.2,0.0
2013,11,23,1015.0,0.0,17.1,0,16.9,0.0
2013,11,24,1015.0,0.0,17.0,0,16.8,0.0
2013,11,25,1007.0,0.0,17.1,0,16.8,0.0
2013,11,26,830.0,0.0,16.7,0,16.6,0.0
2013,11,27,1335.0,0.0,17.9,0,16.8,0.0
2013,11,28,1300.0,0.0,17.1,0,16.9,0.0
2013,11,29,1545.0,0.0,16.9,0,16.9,0.0
2013,11,30,920.0,0.0,16.5,0,16.4,0.0
2013,12,1,854.0,0.0,16.7,0,16.6,0.0
2013,12,2,954.0,0.0,16.7,0,16.5,0.0
2013,12,3,1145.0,2.0,16.7,0,16.6,0.0
2013,12,4,1320.0,0.0,16.8,0,16.8,0.0
2013,12,5,1125.0,0.0,16.5,0,16.5,0.0
2013,12,6,930.0,0.0,16.0,0,15.9,0.0
2013,12,7,1135.0,0.0,15.9,0,15.9,0.0
